0|30|149.874|-18.080|80.123|154.511|-18.080|75.952|150.530|-18.080|77.903|0
0|31|148.035|-18.080|79.907|150.530|-18.080|77.903|147.669|-18.080|76.678|0
0|32|143.965|-18.080|84.134|145.682|-18.080|77.072|144.005|-18.080|78.479|0
0|33|153.992|-18.080|84.317|154.300|-18.080|80.809|149.874|-18.080|80.123|0
0|34|148.589|-18.080|85.346|153.992|-18.080|84.317|149.874|-18.080|80.123|0
0|35|146.531|-18.080|89.401|152.350|-18.080|86.782|148.589|-18.080|85.346|0
0|36|151.956|-18.080|88.834|152.350|-18.080|86.782|146.531|-18.080|89.401|0
0|37|152.350|-18.080|86.782|153.992|-18.080|84.317|148.589|-18.080|85.346|0
0|38|146.531|-18.080|89.401|148.589|-18.080|85.346|146.105|-18.080|86.171|0
0|39|146.105|-18.080|86.171|146.423|-18.080|84.019|143.965|-18.080|84.134|0
0|40|146.105|-18.080|86.171|148.589|-18.080|85.346|146.423|-18.080|84.019|0
0|41|146.423|-18.080|84.019|148.589|-18.080|85.346|148.035|-18.080|79.907|0
0|42|143.965|-18.080|84.134|146.423|-18.080|84.019|145.682|-18.080|77.072|0
0|43|146.423|-18.080|84.019|148.035|-18.080|79.907|145.682|-18.080|77.072|0
0|44|148.589|-18.080|85.346|149.874|-18.080|80.123|148.035|-18.080|79.907|0
0|45|148.035|-18.080|79.907|149.874|-18.080|80.123|150.530|-18.080|77.903|0
0|46|152.942|-18.080|90.611|151.956|-18.080|88.834|146.531|-18.080|89.401|0
0|47|146.784|-18.080|91.055|152.942|-18.080|90.611|146.531|-18.080|89.401|0
0|48|146.031|-18.080|92.668|152.942|-18.080|90.611|146.784|-18.080|91.055|0
0|49|153.313|-18.080|93.225|152.942|-18.080|90.611|146.031|-18.080|92.668|0
0|50|153.648|-18.080|101.402|153.496|-18.080|97.195|144.859|-18.080|97.754|0
0|51|145.261|-18.080|94.524|153.313|-18.080|93.225|146.031|-18.080|92.668|0
0|52|153.496|-18.080|97.195|153.313|-18.080|93.225|145.261|-18.080|94.524|0
0|53|144.859|-18.080|97.754|153.496|-18.080|97.195|145.261|-18.080|94.524|0
0|54|153.553|-18.080|103.840|153.648|-18.080|101.402|148.505|-18.080|102.229|0
0|55|152.006|-18.080|104.589|153.553|-18.080|103.840|148.505|-18.080|102.229|0
0|56|144.585|-18.080|100.763|148.505|-18.080|102.229|144.859|-18.080|97.754|0
0|57|148.505|-18.080|102.229|153.648|-18.080|101.402|144.859|-18.080|97.754|0
0|58|148.624|-18.080|109.192|152.006|-18.080|104.589|148.505|-18.080|102.229|0
0|59|144.707|-18.080|106.576|148.624|-18.080|109.192|148.505|-18.080|102.229|0
0|60|142.497|-17.800|107.605|142.615|-17.700|102.573|140.792|-17.800|105.401|0
0|61|144.707|-18.080|106.576|144.585|-18.080|100.763|142.615|-17.700|102.573|0
0|62|145.214|-18.080|109.492|148.624|-18.080|109.192|144.707|-18.080|106.576|0
0|63|144.707|-18.080|106.576|148.505|-18.080|102.229|144.585|-18.080|100.763|0
0|64|142.497|-17.800|107.605|144.707|-18.080|106.576|142.615|-17.700|102.573|0
0|65|145.214|-18.080|109.492|144.707|-18.080|106.576|142.497|-17.800|107.605|0
0|66|141.170|-17.800|108.914|145.214|-18.080|109.492|142.497|-17.800|107.605|0
0|67|141.180|-17.800|110.483|145.214|-18.080|109.492|141.170|-17.800|108.914|0
0|68|144.225|-18.080|112.919|148.624|-18.080|109.192|145.214|-18.080|109.492|0
0|69|139.666|-17.800|112.895|144.225|-18.080|112.919|141.180|-17.800|110.483|0
0|70|144.225|-18.080|112.919|145.214|-18.080|109.492|141.180|-17.800|110.483|0
0|71|148.940|-18.080|112.284|148.624|-18.080|109.192|144.225|-18.080|112.919|0
0|72|139.730|-17.700|106.880|142.497|-17.800|107.605|140.792|-17.800|105.401|0
0|73|139.943|-17.778|108.458|141.170|-17.800|108.914|139.730|-17.700|106.880|0
0|74|141.170|-17.800|108.914|142.497|-17.800|107.605|139.730|-17.700|106.880|0
0|75|141.180|-17.800|110.483|139.943|-17.778|108.458|139.660|-17.678|110.420|0
0|76|139.666|-17.800|112.895|141.180|-17.800|110.483|139.660|-17.678|110.420|0
0|77|141.180|-17.800|110.483|141.170|-17.800|108.914|139.943|-17.778|108.458|0
0|78|139.666|-17.800|112.895|139.660|-17.678|110.420|138.774|-17.800|112.602|0
0|79|138.774|-17.800|112.602|139.660|-17.678|110.420|135.994|-17.700|112.362|0
0|80|139.660|-17.678|110.420|139.943|-17.778|108.458|137.266|-17.700|108.785|0
0|82|139.730|-17.700|106.880|140.792|-17.800|105.401|139.589|-17.700|105.132|0
0|83|140.792|-17.800|105.401|142.615|-17.700|102.573|141.353|-17.700|102.178|0
0|84|139.943|-17.778|108.458|139.730|-17.700|106.880|137.266|-17.700|108.785|0
0|85|135.994|-17.700|112.362|139.660|-17.678|110.420|137.266|-17.700|108.785|0
0|81|139.730|-17.700|106.880|139.589|-17.700|105.132|137.780|-17.700|107.358|0
0|86|137.266|-17.700|108.785|139.730|-17.700|106.880|137.780|-17.700|107.358|0
0|87|139.589|-17.700|105.132|141.353|-17.700|102.178|138.995|-17.600|102.041|0
0|88|140.792|-17.800|105.401|141.353|-17.700|102.178|139.589|-17.700|105.132|0
0|89|139.589|-17.700|105.132|138.995|-17.600|102.041|136.793|-17.600|101.144|0
0|90|136.203|-17.600|103.571|139.589|-17.700|105.132|136.793|-17.600|101.144|0
0|91|137.780|-17.700|107.358|139.589|-17.700|105.132|136.203|-17.600|103.571|0
0|92|134.943|-17.600|105.590|136.203|-17.600|103.571|135.090|-17.600|104.251|0
0|93|137.780|-17.700|107.358|136.203|-17.600|103.571|134.943|-17.600|105.590|0
0|94|133.224|-17.600|108.284|137.780|-17.700|107.358|134.943|-17.600|105.590|0
0|95|137.266|-17.700|108.785|137.780|-17.700|107.358|133.224|-17.600|108.284|0
0|96|133.224|-17.600|108.284|134.943|-17.600|105.590|133.372|-17.600|106.569|0
0|97|130.876|-17.600|111.082|133.224|-17.600|108.284|131.356|-17.600|108.828|0
0|98|135.994|-17.700|112.362|133.224|-17.600|108.284|130.876|-17.600|111.082|0
0|99|135.994|-17.700|112.362|137.266|-17.700|108.785|133.224|-17.600|108.284|0
0|100|135.295|-17.700|115.722|130.876|-17.600|111.082|130.254|-17.700|113.669|0
0|101|134.282|-17.700|118.702|136.109|-17.700|117.017|135.295|-17.700|115.722|0
0|102|135.295|-17.700|115.722|135.994|-17.700|112.362|130.876|-17.600|111.082|0
0|103|138.996|-17.700|114.436|138.774|-17.800|112.602|135.295|-17.700|115.722|0
0|104|136.109|-17.700|117.017|138.996|-17.700|114.436|135.295|-17.700|115.722|0
0|105|135.295|-17.700|115.722|138.774|-17.800|112.602|135.994|-17.700|112.362|0
0|106|136.135|-17.700|120.403|134.282|-17.700|118.702|134.447|-17.700|121.170|0
0|107|134.447|-17.700|121.170|134.282|-17.700|118.702|132.956|-17.700|120.744|0
0|108|132.956|-17.700|120.744|134.282|-17.700|118.702|131.793|-17.700|119.416|0
0|109|131.304|-17.700|116.612|135.295|-17.700|115.722|130.254|-17.700|113.669|0
0|110|134.282|-17.700|118.702|135.295|-17.700|115.722|131.304|-17.700|116.612|0
0|111|131.793|-17.700|119.416|134.282|-17.700|118.702|131.304|-17.700|116.612|0
0|112|130.254|-17.700|113.669|130.876|-17.600|111.082|128.263|-17.800|113.610|0
0|113|128.263|-17.800|113.610|130.876|-17.600|111.082|128.798|-17.800|111.994|0
0|114|131.304|-17.700|116.612|130.254|-17.700|113.669|128.263|-17.800|113.610|0
0|115|129.051|-17.700|117.737|131.304|-17.700|116.612|128.263|-17.800|113.610|0
0|116|129.051|-17.700|117.737|128.263|-17.800|113.610|125.937|-17.700|113.246|0
0|117|131.793|-17.700|119.416|131.304|-17.700|116.612|129.051|-17.700|117.737|0
0|118|126.202|-17.700|118.056|125.937|-17.700|113.246|124.100|-17.700|113.123|0
0|119|124.097|-17.700|118.909|126.202|-17.700|118.056|121.974|-17.867|116.930|0
0|120|121.974|-17.867|116.930|124.100|-17.700|113.123|121.790|-17.867|113.295|0
0|121|121.974|-17.867|116.930|126.202|-17.700|118.056|124.100|-17.700|113.123|0
0|122|121.974|-17.867|116.930|121.790|-17.867|113.295|119.320|-17.800|113.501|0
0|123|126.202|-17.700|118.056|129.051|-17.700|117.737|125.937|-17.700|113.246|0
0|124|120.045|-17.800|117.119|121.974|-17.867|116.930|119.320|-17.800|113.501|0
0|125|117.036|-17.600|116.217|120.045|-17.800|117.119|119.320|-17.800|113.501|0
0|126|116.763|-17.800|118.426|120.045|-17.800|117.119|117.036|-17.600|116.217|0
0|127|117.036|-17.600|116.217|119.320|-17.800|113.501|116.383|-17.800|113.295|0
0|128|117.036|-17.600|116.217|116.383|-17.800|113.295|115.232|-17.600|114.571|0
0|129|116.763|-17.800|118.426|117.036|-17.600|116.217|114.480|-17.650|118.987|0
0|130|114.480|-17.650|118.987|117.036|-17.600|116.217|115.232|-17.600|114.571|0
0|131|114.480|-17.650|118.987|115.232|-17.600|114.571|111.155|-17.600|118.959|0
0|132|111.155|-17.600|118.959|115.232|-17.600|114.571|110.827|-17.600|114.344|0
0|133|111.155|-17.600|118.959|110.827|-17.600|114.344|108.559|-17.600|117.944|0
0|134|108.559|-17.600|117.944|110.827|-17.600|114.344|109.565|-17.600|114.404|0
0|135|108.559|-17.600|117.944|109.565|-17.600|114.404|107.680|-17.600|116.014|0
0|136|110.827|-17.600|114.344|114.258|-18.500|110.538|111.811|-18.500|110.413|0
0|137|115.232|-17.600|114.571|115.409|-17.600|112.885|110.827|-17.600|114.344|0
0|138|115.409|-17.600|112.885|114.258|-18.500|110.538|110.827|-17.600|114.344|0
0|139|115.232|-17.600|114.571|116.383|-17.800|113.295|115.409|-17.600|112.885|0
