Mesh_Car_TrunckB|Car_TrunckB.X|..\..\Client\Resources\Mesh\StaticMesh\Car_TrunckB\|0
Mesh_Car_Yellow|Car_Yellow.X|..\..\Client\Resources\Mesh\StaticMesh\Car_Yellow\|0
Mesh_Cliff_Rock|Cliff_Rock.X|..\..\Client\Resources\Mesh\StaticMesh\Cliff_Rock\|0
Mesh_Cliff_smallend|Cliff_smallend.X|..\..\Client\Resources\Mesh\StaticMesh\Cliff_smallend\|0
Mesh_ConcPillar|ConcPillar.X|..\..\Client\Resources\Mesh\StaticMesh\ConcPillar\|0
Mesh_Concrete_PillarA|Concrete_PillarA.X|..\..\Client\Resources\Mesh\StaticMesh\Concrete_PillarA\|0
Mesh_Concrete_WallA|Concrete_WallA.X|..\..\Client\Resources\Mesh\StaticMesh\Concrete_WallA\|0
Mesh_Concrete_WallB|Concrete_WallB.X|..\..\Client\Resources\Mesh\StaticMesh\Concrete_WallB\|0
Mesh_Concrete_WallC|Concrete_WallC.X|..\..\Client\Resources\Mesh\StaticMesh\Concrete_WallC\|0
Mesh_Concrete_WallD|Concrete_WallD.X|..\..\Client\Resources\Mesh\StaticMesh\Concrete_WallD\|0
Mesh_Concrete_WallE|Concrete_WallE.X|..\..\Client\Resources\Mesh\StaticMesh\Concrete_WallE\|0
Mesh_ConcWall_B|ConcWall_B.X|..\..\Client\Resources\Mesh\StaticMesh\ConcWall_B\|0
Mesh_Container_A|Container_A.X|..\..\Client\Resources\Mesh\StaticMesh\Container_A\|0
Mesh_Container_WallA|Container_WallA.X|..\..\Client\Resources\Mesh\StaticMesh\Container_WallA\|0
Mesh_DefaultBox|DefaultBox.X|..\..\Client\Resources\Mesh\StaticMesh\DefaultBox\|0
Mesh_DirtHole|DirtHole.X|..\..\Client\Resources\Mesh\StaticMesh\DirtHole\|0
Mesh_Down_GroundA|Down_GroundA.X|..\..\Client\Resources\Mesh\StaticMesh\Down_GroundA\|0
Mesh_Drmu_fire|Drmu_fire.X|..\..\Client\Resources\Mesh\StaticMesh\Drmu_fire\|0
Mesh_ARBloodAura01|ARBloodAura01.X|..\..\Client\Resources\Mesh\StaticMesh\Effect\ARBloodAura01\|0
Mesh_ARBloodAura02|ARBloodAura02.X|..\..\Client\Resources\Mesh\StaticMesh\Effect\ARBloodAura02\|0
Mesh_SlashLine|SlashLine.X|..\..\Client\Resources\Mesh\StaticMesh\Effect\SlashLine\|0
Mesh_Fence|Fence.X|..\..\Client\Resources\Mesh\StaticMesh\Fence\|0
Mesh_Fence_Stage1|Fence_Stage1.X|..\..\Client\Resources\Mesh\StaticMesh\Fence_Stage1\|0
Mesh_Finsh_Building|Finsh_Building.X|..\..\Client\Resources\Mesh\StaticMesh\Finsh_Building\|0
Mesh_Firewood|Firewood.X|..\..\Client\Resources\Mesh\StaticMesh\Firewood\|0
Mesh_Floor_Mud|Floor_Mud.X|..\..\Client\Resources\Mesh\StaticMesh\Floor_Mud\|0
Mesh_Gaia_A|Gaia_A.X|..\..\Client\Resources\Mesh\StaticMesh\Gaia_A\|0
Mesh_Gaia_Cell|Gaia_Cell.X|..\..\Client\Resources\Mesh\StaticMesh\Gaia_Cell\|0
Mesh_Gaia_floor|Gaia_floor.X|..\..\Client\Resources\Mesh\StaticMesh\Gaia_floor\|0
Mesh_Gary_Rock1|Gary_Rock1.X|..\..\Client\Resources\Mesh\StaticMesh\Gary_Rock1\|0
Mesh_GrayStoneFloorL|GrayStoneFloorL.X|..\..\Client\Resources\Mesh\StaticMesh\GrayStoneFloorL\|0
Mesh_GrayStoneFloorM|GrayStoneFloorM.X|..\..\Client\Resources\Mesh\StaticMesh\GrayStoneFloorM\|0
Mesh_GrayStoneFloorS|GrayStoneFloorS.X|..\..\Client\Resources\Mesh\StaticMesh\GrayStoneFloorS\|0
Mesh_Gray_Rock2|Gray_Rock2.X|..\..\Client\Resources\Mesh\StaticMesh\Gray_Rock2\|0
Mesh_Gray_RockL|Gray_RockL.X|..\..\Client\Resources\Mesh\StaticMesh\Gray_RockL\|0
Mesh_Gray_RockM|Gray_RockM.X|..\..\Client\Resources\Mesh\StaticMesh\Gray_RockM\|0
Mesh_Gray_StoneFloor2_S|Gray_StoneFloor2_S.X|..\..\Client\Resources\Mesh\StaticMesh\Gray_StoneFloor2_S\|0
Mesh_Ground_A|Ground_A.X|..\..\Client\Resources\Mesh\StaticMesh\Ground_A\|0
Mesh_Ground_B|Ground_B.X|..\..\Client\Resources\Mesh\StaticMesh\Ground_B\|0
Mesh_GuardrailA|GuardrailA.X|..\..\Client\Resources\Mesh\StaticMesh\GuardrailA\|0
Mesh_GuardrailB|GuardrailB.X|..\..\Client\Resources\Mesh\StaticMesh\GuardrailB\|0
Mesh_GuardrailC|GuardrailC.X|..\..\Client\Resources\Mesh\StaticMesh\GuardrailC\|0
Mesh_Home_LawnRubble|Home_LawnRubble.X|..\..\Client\Resources\Mesh\StaticMesh\Home_LawnRubble\|0
Mesh_Home_Lawn_L|Home_Lawn_L.X|..\..\Client\Resources\Mesh\StaticMesh\Home_Lawn_L\|0
Mesh_Home_Lawn_S|Home_Lawn_S.X|..\..\Client\Resources\Mesh\StaticMesh\Home_Lawn_S\|0
Mesh_IronplateA|IronplateA.X|..\..\Client\Resources\Mesh\StaticMesh\IronplateA\|0
Mesh_LawnS_Wall|LawnS_Wall.X|..\..\Client\Resources\Mesh\StaticMesh\LawnS_Wall\|0
Mesh_Long_Ironfloor|Long_Ironfloor.X|..\..\Client\Resources\Mesh\StaticMesh\Long_Ironfloor\|0
Mesh_Mistletoe|Mistletoe.X|..\..\Client\Resources\Mesh\StaticMesh\Mistletoe\|0
Mesh_PipeA|PipeA.X|..\..\Client\Resources\Mesh\StaticMesh\PipeA\|0
Mesh_Pipebox|Pipebox.X|..\..\Client\Resources\Mesh\StaticMesh\Pipebox\|0
Mesh_Pole_Stage1|Pole_Stage1.X|..\..\Client\Resources\Mesh\StaticMesh\Pole_Stage1\|0
Mesh_Right_Angle_Square|Right_Angle_Square.X|..\..\Client\Resources\Mesh\StaticMesh\Right_Angle_Square\|0
Mesh_RubblA_L_Org|RubblA_L_Org.X|..\..\Client\Resources\Mesh\StaticMesh\RubblA_L_Org\|0
Mesh_Shot_ironframe|Shot_ironframe.X|..\..\Client\Resources\Mesh\StaticMesh\Shot_ironframe\|0
Mesh_SignboardA|SignboardA.X|..\..\Client\Resources\Mesh\StaticMesh\SignboardA\|0
Mesh_StreetLight|StreetLight.X|..\..\Client\Resources\Mesh\StaticMesh\StreetLight\|0
Mesh_Under_BranchPillar|Under_BranchPillar.X|..\..\Client\Resources\Mesh\StaticMesh\Under_BranchPillar\|0
Mesh_Under_BranchPillar3|Under_BranchPillar3.X|..\..\Client\Resources\Mesh\StaticMesh\Under_BranchPillar3\|0
Mesh_VCliff|VCliff.X|..\..\Client\Resources\Mesh\StaticMesh\VCliff\|0
Mesh_Wall_Grayrock|Wall_Grayrock.X|..\..\Client\Resources\Mesh\StaticMesh\Wall_Grayrock\|0
Mesh_Wood_Box|Wood_Box.X|..\..\Client\Resources\Mesh\StaticMesh\Wood_Box\|0
Mesh_Wood_Box2|Wood_Box2.X|..\..\Client\Resources\Mesh\StaticMesh\Wood_Box2\|0
Mesh_Wpn_Hammer|Wpn_Hammer.X|..\..\Client\Resources\Mesh\StaticMesh\Wpn_Hammer\|0
Mesh_Wpn_Sword|Wpn_Sword.X|..\..\Client\Resources\Mesh\StaticMesh\Wpn_Sword\|0
Mesh_Player|Player.X|..\..\Client\Resources\Mesh\DynamicMesh\Player\|1
Mesh_PoisonButterFly|PoisonButterFly.X|..\..\Client\Resources\Mesh\DynamicMesh\PoisonButterFly\|1
